GEOID,BeerPO,Pharmacies,physicians,MentalHeal,Generalhos,Secialtyho,ZoosPO,NaturePark,CasinosPO,FitnessPO,DrinkingPl,ReligiousP,Geocode_1,Rural_urba,X,Y,Walkabilit,CountyDiss,Five_ave_c,New_rural,Population,Populati_1,Populati_2,NoHealthIn,X_Black,Neighbor_D,X_Immigran,Beer,Pharmaci_1,physicia_1,MentalHe_1,Generalh_1,Secialty_1,Zoos,NaturePa_1,Casinos,Fitness,Drinking_1,Religiou_1,X_HouseRen,X_TotalGre,Depression,Mental_hea
45079000100,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1374503.647,-433479.5388,13,0.458914301,2849.4494,0,3653.452,60.43,11.01,10.92,78.88,1.379387104,4.2780749,2.132806,6.814746,3.363071,0.702653,5.259658,0.123414,0.628891,14.323345,0.308464,4.565403,2.454554,12.350426,58.17,2.77,21.10000038,20.20000076
45083021200,3,2,25,6,1,0,0,6,0,5,8,19,2,1,1277513.672,-348107.7964,10.88888889,0.400520119,1975.131956,0,1670.408,63.29,16.56,8.05,8.88,-0.258530672,2.7584116,1.176804,11.206222,7.993064,4.909852,14.654918,0.311696,0.049923,23.892951,0.389545,26.997212,14.107706,11.09559,33.44,7.67,23.79999924,12.89999962
45079011000,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1375987.237,-434023.8399,12.83333333,0.458914301,2849.4494,0,2737.089,55.09,21.36,11.72,93.92,1.289874294,0,1.896523,3.9738,3.313063,0.326816,5.88567,0.153829,0.090139,8.889293,0.043588,3.019558,1.289149,7.533482,45.13,10.18,17.10000038,15.19999981
45083020900,0,1,1,2,0,0,0,2,0,0,0,4,2,1,1276338.341,-349765.521,9.833333333,0.400520119,1975.131956,0,2250.563,56.23,16.98,11.46,50.94,0.021428806,4.754717,1.979824,7.288145,3.094901,2.726704,11.013388,0.11532,0.077487,18.906453,0.074039,8.587653,3.372726,12.289958,46.79,11.5,20.89999962,14.60000038
45003021500,1,0,3,0,0,0,0,3,0,1,0,1,2,2,1320974.616,-499323.7839,6.875,0.270196507,1663.465139,0,1642.401,53.09,19.76,4.74,26.91,-0.306424355,4.723127,2.212333,6.631889,6.651134,0.197853,23.006602,0.155747,0.255251,26.842545,0.414181,11.77224,4.191664,13.918132,33.41,13.94,19.79999924,13.60000038
45019005000,0,0,2,0,0,0,2,2,0,0,1,20,2,1,1528366.54,-519178.7808,5.041666667,0.526288399,160.2634219,0,18.50448,52.36,18.42,8.78,57.13,-0.005901763,1.2254425,1.372294,6.610857,5.343561,1.120033,18.400586,0.147437,0.572728,15.526126,0.12387,13.039947,6.164168,14.545622,9.22,25.57,17,13.39999962
45051040102,0,1,5,1,1,0,0,0,0,2,0,10,2,2,1590181.026,-416326.9692,6.416666667,0.41628135,2.381401137,0,729.5656,54.09,22.71,12.54,13.33,-0.450893548,4.8906789,2.699631,11.042481,7.921159,1.369973,10.876151,0.097886,0.604213,14.657164,1.946016,16.17815,10.155584,14.029537,26.98,18.9,20.60000038,13.5
45035010300,1,1,0,0,0,0,0,0,0,0,0,15,2,4,1442926.583,-518646.336,4.7,0.236148407,568.3111576,1,39.90255,58.45,18.14,16.11,41.32,0.293823234,0.3761755,1.911289,10.523124,8.632297,0.486555,11.723007,0.314163,0.411,8.732671,0.229502,9.859956,3.601908,12.422591,24.43,37.41,21.60000038,16.89999962
45067950700,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1522332.71,-409884.2645,1.833333333,0.171195934,2081.270373,1,18.63815,50.38,20.84,12.52,63.83,0.307678157,0,1.20268,6.197068,3.980966,0.995968,14.956439,0.277194,0.157535,7.681944,0.183292,2.186338,0.95812,8.383883,20.58,25.3,20.20000076,17
45019002611,1,1,1,1,0,0,0,0,0,3,2,3,2,1,1487124.193,-550693.4047,12.66666667,0.526288399,160.2634219,0,2003.255,52.92,16.51,10.44,14.75,-0.337142119,2.3191416,1.382289,10.24786,6.900062,0.551195,17.767805,0.115292,0.444993,19.888437,0.072927,13.657095,6.134712,6.788583,49.91,3.35,19.70000076,13.5
45063020202,1,5,2,0,0,0,0,1,0,3,0,9,2,1,1370761.793,-443833.5202,12.91666667,0.378623054,1606.781662,0,1551.189,53.14,15.76,8.4,33.49,0.042057482,1.4632107,1.579428,9.802991,5.864907,0.541403,10.781599,0.223078,0.607714,10.871122,0.49955,12.621037,3.068031,24.795722,48.22,10,20,16.60000038
45003021202,0,0,4,1,0,0,1,3,0,1,0,6,2,2,1317122.566,-499720.8413,4.611111111,0.270196507,1663.465139,0,587.2632,50.39,26.51,5.33,9.54,-0.746054098,0.9950249,2.210749,6.328139,3.818043,0.50325,24.54421,0.34734,0.247934,16.62266,0.332488,13.353429,4.292439,14.080046,26.35,58.44,19,11.60000038
45067950800,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1532370.741,-427366.5609,2.583333333,0.171195934,2081.270373,1,22.74681,53.98,19.48,22.67,41.9,0.220581034,6.3030303,0.734072,6.489609,3.081029,0.494987,11.024809,0.091108,0,6.245878,0,1.852033,0.889898,5.775779,32.88,28.44,21,17.60000038
45079000700,0,1,9,5,2,0,0,2,0,2,2,4,2,1,1373217.016,-437282.1814,15.16666667,0.458914301,2849.4494,0,1389.173,52.87,11.14,9.14,23.45,-0.394693693,3.4870641,2.230268,11.808592,4.768259,1.478512,5.052712,0.408513,0.352473,14.300557,1.088938,17.134062,10.091461,13.222847,40.45,14.95,19.89999962,13.80000019
45071950700,0,0,0,0,0,0,0,0,0,0,0,14,2,2,1303139.158,-423614.5206,2.611111111,0.367942545,916.6785258,0,23.60223,54.94,18.87,7.11,25.18,0.213195229,3.7411765,6.892116,8.586353,6.721685,0.214815,12.013179,0.035029,0.250629,9.589544,0.144506,3.383166,3.410624,17.289276,18.9,69.56,21.39999962,16.29999924
45015020202,0,0,0,0,0,0,0,0,0,0,0,16,2,2,1474991.205,-486109.7837,3.222222222,0.293936663,1222.155087,0,37.65262,53.15,22.21,13.19,75.12,0.653090137,0,1.369462,8.359103,4.878109,0.189455,7.402919,0.060251,0.211198,3.678159,0.072623,4.090761,1.031922,12.148006,29.14,19.97,17.89999962,16.39999962
45045001101,1,1,8,8,0,0,0,3,0,2,1,8,2,1,1237105.569,-362407.9016,10.125,0.40363857,2134.526712,0,2352.364,51.83,15.76,5.05,2.69,-0.90281514,5.6758057,1.265576,9.756469,4.970912,1.062211,11.668545,0.262647,0.316494,13.20674,0.254589,14.910563,8.390078,9.774875,21.59,15.85,18.70000076,10.5
45053950300,1,2,16,0,1,2,0,3,0,0,0,13,2,2,1404529.378,-631271.9843,5.833333333,0.269577157,1053.741596,0,42.61295,46.69,11.27,25.27,34.19,0.365493261,18.8361924,2.305151,6.645062,3.224902,0.281648,7.226387,0.317859,0.6993,13.371921,0.239431,9.623953,2.40273,8.605706,46.13,31.65,20.70000076,18.29999924
45053950100,0,1,0,0,0,0,0,0,0,0,0,24,2,2,1394060.389,-596881.9458,2.458333333,0.269577157,1053.741596,0,19.58628,46.03,18.69,10.45,42.76,0.413440636,2.238806,1.994723,7.221008,5.007805,0.450292,10.190039,0.680161,0.723759,20.0067,0.122505,5.309291,4.443631,10.960838,12.73,47.97,19.79999924,15.69999981
45005970200,0,2,2,0,0,0,0,2,0,1,0,17,2,2,1355019.992,-551317.5316,5.75,0.251928559,230.2025783,0,20.88843,53.53,24.29,9.55,83.82,1.512227805,0.7827324,0.382607,7.212425,2.94507,0.057183,15.440603,0.118107,0.071598,8.996979,0,1.718869,2.602517,9.178541,32.52,50.46,19.20000076,18.60000038
45003020802,1,2,2,0,0,0,1,12,0,3,3,5,2,2,1297513.596,-508452.9433,8.583333333,0.270196507,1663.465139,0,1903.332,54.33,17.15,6.47,22.92,0.117851215,3.1391762,1.125183,10.268872,2.577401,0.567888,59.327338,0.336122,0.442469,33.064559,0.313353,17.380149,5.006576,12.933773,53.61,17.61,21.39999962,16.10000038
45019005200,0,0,0,0,1,0,1,3,0,2,0,3,2,1,1494916.199,-553506.8349,13.91666667,0.526288399,160.2634219,0,6705.919,31.18,6.6,5.43,18.12,-0.655646091,2.1863506,1.715225,3.923529,3.060932,1.078422,11.722758,0.107332,0.867242,20.388158,0.19997,17.238012,9.171577,8.087897,41.32,0.43,17.5,13.60000038
45079011201,1,2,14,1,0,2,0,3,0,4,0,3,2,1,1379118.054,-436611.7768,10.75,0.458914301,2849.4494,0,2213.075,50.67,20.48,5.26,2.53,-0.491472258,1.9607843,2.61811,16.360663,10.971374,1.102838,12.535483,0.338948,0.347528,20.764642,0.371861,30.924988,7.843409,23.591407,21.04,16.79,17.5,9.100000381
45045000100,1,0,0,13,2,0,0,2,0,3,0,5,2,1,1236543.018,-364944.9062,16.33333333,0.40363857,2134.526712,0,4116.256,31.14,6.78,5.27,22.27,-0.441245303,4.004904,0.897809,6.351492,3.134433,1.150082,11.153366,0.028871,1.015135,14.17225,0.113619,12.279595,5.703771,5.982868,43.68,1.29,18.20000076,13.39999962
45079012000,1,0,1,1,0,0,0,0,0,0,1,13,2,1,1408198.222,-443051.4018,5.083333333,0.458914301,2849.4494,0,37.50547,56.43,16.08,8.63,69.25,0.787663286,1.1219422,2.275957,4.802973,3.762638,0.791297,6.512482,0.25263,0.134264,6.105809,0.121123,4.46464,1.904286,7.509692,29.13,49.09,18.39999962,15.30000019
45019000700,2,1,5,1,0,0,0,3,0,6,31,10,2,1,1497296.479,-554042.4988,17.33333333,0.526288399,160.2634219,0,9176.671,68.61,6.11,3.03,15.32,-0.054789029,2.5801407,5.285464,11.345695,6.506462,1.660826,27.692356,0.15264,29.469036,168.251346,0.709389,45.198151,41.087294,16.060014,87.36,0,27,24.10000038
45045000200,3,3,9,7,1,1,3,3,0,8,27,15,2,1,1235981.228,-365954.7061,17.66666667,0.40363857,2134.526712,0,2876.202,50.7,19.65,8.58,3.29,-0.682221134,14.7551979,3.800094,13.497037,7.480152,2.034148,20.479922,1.42958,2.222809,31.264119,0.585508,29.131288,22.33832,16.11523,64.96,0.2,19,11.30000019
45045002302,0,2,0,0,0,0,0,2,0,0,0,10,2,1,1233604.096,-362642.4171,12.41666667,0.40363857,2134.526712,0,4172.544,49.71,9.46,30.44,36.75,0.544468214,12.8686965,0.674365,8.500047,2.977163,0.331064,9.083048,0.407809,0.134927,11.367674,0.169675,7.202943,2.889031,11.446528,63.33,2.24,22.89999962,18.5
45031010100,0,1,3,0,0,0,0,0,0,0,0,12,2,2,1473962.744,-372256.0496,3.791666667,0.319974391,3324.367831,0,24.21532,49.39,19.73,10.6,56.48,0.872238259,1.0343554,0.911569,22.809888,2.877123,0.356012,16.194722,0.138755,0.208525,6.964361,0.09908,6.740174,1.328655,18.319191,38.05,27.43,20.60000038,18.39999962
45083022406,0,7,19,1,0,0,0,0,0,3,0,8,2,1,1270907.362,-340015.8464,8.222222222,0.400520119,1975.131956,0,1671.381,55.6,16.32,6.61,13.17,-0.590658474,9.7311314,2.777435,20.175899,11.533359,2.696294,27.59837,0.482465,0.413204,27.728108,0.554794,35.754802,6.261525,22.760617,21.3,29.83,23.39999962,13.80000019
45063020805,0,0,0,1,0,0,0,0,0,0,1,5,2,1,1368805.005,-458144.627,4.75,0.378623054,1606.781662,0,426.5066,46.8,10.44,25.88,17.6,0.461285153,6.1902184,1.30127,9.80687,5.922305,0.489503,11.308389,0.232085,0.556459,17.323828,0.159167,8.01526,2.384753,13.044966,33.44,48.19,23.39999962,20.20000076
45083020603,1,0,4,0,0,0,0,1,0,0,0,6,2,1,1273882.376,-350486.3299,6.333333333,0.400520119,1975.131956,0,1967.654,51.87,20.22,13.6,36.75,0.273863883,7.5581395,2.417548,10.697238,5.648983,1.678249,17.038099,0.065272,0.151388,80.131955,0.193623,24.239673,4.627536,15.862986,30.85,18.56,22.29999924,14.69999981
45075011700,0,1,2,0,0,0,0,0,0,0,0,14,2,2,1400871.087,-511383.4252,3.958333333,0.302284027,3545.421328,0,31.76129,53.81,17.67,9.4,30.33,0.502819284,0.8071025,1.600731,11.178917,5.149158,0.575715,14.080304,0.312944,2.37515,6.756689,0.172988,8.459365,2.868533,17.389623,17.78,39.41,21.10000038,16.29999924
45091060700,0,8,42,6,0,2,0,1,0,5,2,6,2,1,1356259.787,-334292.4809,9.277777778,0.376058987,1028.956954,0,2346.234,53.48,23.17,3.96,19.61,-0.619254171,1.9795222,1.604998,12.402964,5.301667,2.034735,6.960851,0.486079,0.278903,49.991433,0.353845,15.024404,6.1374,26.279329,24.23,6.02,18.20000076,11.69999981
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45051050500,3,4,21,5,0,1,1,6,0,3,9,13,2,2,1576826.697,-434741.4019,9.277777778,0.41628135,2.381401137,0,1643.59,49.17,26.78,18.89,3.77,0.096419626,9.447454,4.09454,9.657294,5.383172,1.657459,7.828073,0.294865,0.468178,24.123349,0.553929,12.294215,8.326982,12.466031,44.44,4.5,23.10000038,16.60000038
45007000800,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1215671.174,-406190.0131,7.833333333,0.450686063,3238.458217,0,1755.451,55.16,16.11,30.5,34.75,0.959420754,9.6732864,1.558918,9.02498,2.815871,0.730381,7.416293,0.155306,0.040857,13.001426,0.241947,5.93892,4.503016,7.931651,59.82,17.91,27.29999924,22.5
45045002001,1,0,0,0,0,0,0,0,0,0,2,3,2,1,1237125.426,-372568.4429,10.08333333,0.40363857,2134.526712,0,2164.491,55.36,11.73,12.61,83.05,1.176360138,4.1832061,1.580756,8.367965,4.06749,1.133223,10.772259,0.280944,0.354723,10.619478,0,7.667464,3.407895,10.191925,42.76,13.25,18.79999924,18.29999924
45063021032,0,6,7,2,0,0,0,1,0,6,1,5,2,1,1357473.432,-440711.4794,6.916666667,0.378623054,1606.781662,0,1848.935,53.48,11.37,3.17,4.14,-0.541350111,4.4416244,2.43972,12.715993,10.813955,2.632527,15.130415,0.676295,1.106169,20.737475,0.244151,46.701036,7.431281,25.32127,12.57,22.91,18.39999962,11.19999981
45081960100,0,0,0,0,0,0,0,0,0,0,0,12,2,3,1307216.926,-437088.0275,2.916666667,0.288131787,1164.156761,0,26.85929,46.48,13.26,22.21,8.78,0.243758437,12.7415657,1.645052,8.589212,6.755763,0.449439,12.170247,0.144206,0.981531,7.125082,0.096863,5.605501,2.715078,12.217153,27.34,72.06,22.20000076,17.70000076
45045001803,1,2,0,0,0,0,0,0,0,0,2,7,2,1,1241586.027,-359254.9949,11.55555556,0.40363857,2134.526712,0,3198.23,50.31,13.41,25.21,5.25,-0.021007887,17.56393,1.512967,11.77374,5.042466,0.764116,7.952306,0.221584,0.254139,7.101448,0.105878,10.652811,4.12848,12.69486,50.77,8.12,20.89999962,15.10000038
45029970401,0,1,0,0,0,0,0,0,0,0,0,14,2,2,1420788.009,-542455.2391,4.055555556,0.240888834,1575.472904,0,25.92606,49.22,21.88,9.03,23.95,-0.193686861,0,4.064613,11.738147,9.021541,0.269412,22.118083,2.321603,0.516006,11.0504,0.251198,6.029526,5.948006,18.716206,27.64,51.43,21.89999962,16.10000038
45077010100,0,0,1,0,0,0,0,4,0,0,0,7,2,2,1198711.805,-352855.3462,4.25,0.32006134,1500.386225,0,29.11204,52.09,27.15,7.81,3.1,-0.306115082,1.1750527,1.199457,15.184117,6.400678,0.401418,12.798054,0.244321,0.163249,11.041377,0.206716,12.995591,2.343704,11.583055,8.16,88.03,21.60000038,13.30000019
45063021112,1,3,13,2,0,0,0,2,0,5,1,4,2,1,1360308.259,-432509.4475,12.66666667,0.378623054,1606.781662,0,1787.746,57.61,30.81,6.13,18.65,-0.83955143,7.2059343,2.402893,13.511294,8.290255,0.585944,7.205933,0.249136,0.657111,11.952339,0.224837,15.699582,4.953698,12.052403,24,11.07,18,11.30000019
45079011800,0,0,0,0,0,0,0,2,0,0,1,17,2,1,1393066.84,-452154.9283,4.233333333,0.458914301,2849.4494,0,48.81241,50.93,18.36,16.25,87.51,0.308745143,0,1.746654,4.832138,3.161725,0.366497,7.369142,0.060738,0.115879,6.387693,0.141415,4.043197,1.493094,9.358911,29.35,33.52,17.29999924,15.5
45079002604,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1379397.266,-440649.2416,12.83333333,0.458914301,2849.4494,0,2779.168,63.85,4.32,14.64,61.43,0.439669884,2.8814669,1.877336,8.739456,3.431963,0.067647,4.122676,0.270668,0.059599,11.872049,0.263072,6.252626,3.492343,11.998298,74.68,7.52,19.5,17
45045001205,0,1,2,4,0,0,0,3,0,0,0,6,2,1,1237507.416,-364069.8119,14.16666667,0.40363857,2134.526712,0,2644.913,50.52,9.59,21.06,21.89,-0.052811731,4.9475262,1.165907,8.703003,3.471676,2.129538,12.034303,0.839302,0.493026,21.746957,0.237048,10.731982,5.650052,18.389472,51.2,20.34,19.79999924,15.60000038
45079003000,1,2,1,1,0,0,0,0,1,1,4,11,2,1,1375247.982,-438809.5555,15,0.458914301,2849.4494,0,7337.805,53.71,17.17,1.37,8.34,0.172365422,5.7480015,6.605436,15.60191,3.020534,0.7869,3.396915,0.200672,0.660832,21.489178,0.558968,39.159677,12.384279,21.377795,70.3,0,23.39999962,19.5
45051040400,1,2,2,0,0,0,0,1,0,2,1,2,2,2,1589831.469,-421003.0408,10.33333333,0.41628135,2.381401137,0,1444.21,48.95,23.32,15.45,2.66,-0.346664272,11.0317656,3.766962,13.331891,9.169827,1.045404,12.238009,0.214392,0.603331,27.974766,2.040655,18.493104,15.063894,15.800941,41.79,4.23,21.10000038,13.60000038
45041001000,0,5,29,8,1,2,0,1,0,1,5,14,2,1,1485289.767,-398378.1007,10.25,0.385235304,1996.037422,0,1976.22,55.28,21.76,30.16,41.15,0.732087975,7.6720967,3.180272,20.710333,12.733544,2.045256,43.319597,0.8578,0.147141,287.693737,0.445635,14.224397,10.051682,73.49653,72.77,1.05,20,17.10000038
45045001700,0,2,0,0,0,0,0,0,0,1,2,11,2,1,1239314.794,-360108.3172,12.83333333,0.40363857,2134.526712,0,1740.59,50.64,15.49,21.04,11.81,0.038706295,22.9166667,1.349574,11.198832,5.225873,0.856253,10.295519,0.074043,0.242176,10.350284,0.091927,9.507548,5.436932,14.530189,55.17,9.61,20.70000076,16.20000076
45051051404,1,0,3,0,0,0,0,0,0,0,2,4,2,2,1567707.695,-446980.1128,7.777777778,0.41628135,2.381401137,0,2987.229,50.67,27.65,13.51,8.02,-0.345093772,5.8225704,2.657635,7.727837,5.777433,1.079687,10.268445,0.205355,0.259783,14.263153,0.47184,6.713674,7.092094,8.388179,33.5,3.36,21.29999924,13.19999981
45035010606,0,0,0,1,0,0,0,4,0,0,1,15,2,4,1469976.11,-533969.4561,6.583333333,0.236148407,568.3111576,1,1735.951,50.72,20.08,5.54,12.67,-0.66952892,1.8786127,1.539426,9.497678,8.139144,1.321459,7.138613,0.096172,1.592901,19.103151,0.150236,16.697721,11.172892,14.469681,15.59,26.65,19.29999924,11
45019005100,1,3,1,3,0,0,3,9,0,3,19,7,2,1,1498585.951,-554108.0317,17,0.526288399,160.2634219,0,2819.436,49.04,27.85,7.66,15.04,-0.372194465,9.2592593,3.781764,5.913788,7.914685,1.029469,26.455302,0.061614,3.045885,47.839979,0.305627,20.864915,24.350991,14.269774,56.52,0,18,11.80000019
45063020906,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1356574.766,-459879.2857,3.333333333,0.378623054,1606.781662,0,206.9282,48.42,15.58,12.92,6.27,0.658432275,0,1.339003,10.611424,9.3655,0.718836,15.965172,0.381807,0.56509,43.188777,0.406382,15.736744,3.775009,19.077085,26.18,74.37,24.20000076,19.29999924
45079010600,2,0,1,0,0,0,0,0,0,0,0,16,2,1,1373758.494,-432462.0325,13.625,0.458914301,2849.4494,0,1684.289,53.68,16.03,15.82,90.36,1.259957774,1.8269231,2.533359,6.559363,4.503565,0.831013,10.948029,0.338388,0.152802,31.054015,0.157531,6.248501,1.907872,17.524953,56.94,14.33,18.5,18
45091060401,1,0,1,0,0,0,1,4,0,0,0,15,2,1,1357512.289,-339250.4815,8.333333333,0.376058987,1028.956954,0,3303.958,53.31,12.46,9.17,89.73,1.485161219,2.5840708,1.449295,4.500718,2.978507,0.132386,5.438445,0.16392,0.446135,21.864943,0.147983,5.014333,2.341053,15.511756,53.54,0.24,18.89999962,21.5
45029970200,0,0,0,0,0,0,0,0,0,0,0,10,2,2,1400482.711,-549883.1915,2.583333333,0.240888834,1575.472904,0,10.34212,50.5,24.06,7.48,31.47,-0.054224233,2.5210084,4.170647,10.44368,11.016118,0.13312,19.625042,1.997349,0.255753,8.136949,0.226735,6.001274,6.319741,31.32659,17.34,30,21.79999924,16.39999962
45045003706,0,0,1,0,0,1,0,0,0,1,0,6,2,1,1230189.17,-363057.1474,10.91666667,0.40363857,2134.526712,0,2074.872,55.15,16.37,24.76,21.52,0.828395838,15.9416142,1.252992,6.132722,3.501262,0.550474,10.525246,0.282518,0.228172,8.533018,0.075176,7.809918,2.273787,12.679588,45.5,21.45,21,17.5
45019001600,0,0,0,0,0,0,0,2,0,0,0,1,2,1,1494789.246,-552384.0579,12.75,0.526288399,160.2634219,0,5742.507,53.38,13,5.34,27.87,-0.656979913,3.5982814,2.142631,3.413553,2.377222,1.028303,16.463435,0.100617,0.877811,14.792654,0.046269,12.272982,11.911664,4.169239,22.23,0,16,10.89999962
45045003707,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1229926.883,-361370.4735,11.25,0.40363857,2134.526712,0,2292.152,57.38,21.15,16.87,27.12,0.317522175,9.9747829,1.48005,9.492837,7.065411,0.780249,13.811264,0.429897,0.576845,12.675302,0.106136,8.85049,3.070649,16.124384,40.22,25.22,20.10000038,14.60000038
45019003106,0,1,0,0,0,0,0,2,0,0,1,11,2,1,1474599.506,-534094.8647,6.666666667,0.526288399,160.2634219,0,1880.241,52.69,14.36,17.54,44.79,0.589245737,1.8967892,1.311414,6.22941,6.10145,0.589055,12.940233,0.197762,0.356712,14.434113,0.195308,9.827463,4.485375,7.449511,32.89,27.05,20.20000076,16.89999962
45035010816,1,1,0,0,0,0,0,0,0,1,3,2,2,4,1476050.355,-539517.2579,6.777777778,0.236148407,568.3111576,1,3072.997,52.11,5.49,7.95,25.7,-0.551253752,10.5685619,2.610402,7.76434,8.636934,1.197609,15.573884,0.228919,0.740414,21.446563,0.259096,21.304761,9.311337,11.833113,42.26,7.18,21.39999962,14.30000019
45045000700,0,0,1,2,1,0,0,4,0,7,6,18,2,1,1234507.235,-366017.1948,16.16666667,0.40363857,2134.526712,0,2593.948,41.35,11.05,18.51,44.42,1.019770039,10.2294827,2.765191,14.537848,8.465449,3.912043,21.532686,0.546006,0.977779,36.567236,0.261405,28.278189,16.799011,13.405489,77.7,2.13,16.89999962,16
45019002502,1,3,2,0,0,0,0,3,0,1,0,13,2,1,1472138.472,-564919.822,7.133333333,0.526288399,160.2634219,0,161.0604,49.79,25.95,13.1,42.86,-0.023506253,3.9223782,2.361885,16.869612,6.06858,0.803077,20.496739,0.077198,0.481464,21.450194,0.306535,13.320943,3.995484,11.371905,19.59,34.25,18.39999962,14.39999962
45019002614,0,2,26,1,3,1,0,1,0,0,0,4,2,1,1487121.594,-554431.2166,10.58333333,0.526288399,160.2634219,0,2925.825,51.35,14.01,9.63,28.22,-0.239017477,3.7794828,1.409702,7.53851,4.371039,0.504636,15.073884,0.031036,0.45773,17.306184,0.11356,9.982697,5.739506,9.141379,44.48,13.08,19.5,14.69999981
45019001901,0,0,3,0,0,0,1,6,0,2,3,9,2,1,1492890.949,-559658.3641,10.83333333,0.526288399,160.2634219,0,1137.498,49.16,18.24,9.9,12.48,-0.407509815,3.0965392,1.186543,7.879335,3.145555,0.397645,18.495214,0.227862,0.894225,27.649732,0.10214,23.694539,10.008881,7.326052,26.35,21.68,19.20000076,12.60000038
45019003400,2,2,1,2,0,1,0,2,0,2,4,15,2,1,1491718.22,-542984.0115,12.25,0.526288399,160.2634219,0,1667.253,49.35,6.64,31.5,55.88,0.932331226,15.1947223,1.147585,5.731865,3.345929,1.071365,13.785018,0.788411,0.327739,18.044311,0.054716,8.293053,5.703943,14.531661,75.25,3.1,20,20.5
45063020601,1,3,1,0,0,0,1,2,0,2,2,8,2,1,1369556.545,-442740.0419,12.91666667,0.378623054,1606.781662,0,1896.359,50.89,16.58,12.57,24.54,-0.077576263,8.0291971,1.252666,8.940019,4.110431,0.627509,9.502255,0.305961,0.898156,11.533185,0.192577,12.942541,3.404435,14.612873,52.85,6.12,20.29999924,15.60000038
45029970800,2,0,0,0,0,0,1,3,0,0,0,8,2,2,1447501.781,-578643.1015,4.777777778,0.240888834,1575.472904,0,7.274974,53.75,38.52,7.5,36.11,-0.354724156,0.6159015,2.92758,12.902265,7.024828,0.798716,24.22403,2.425548,1.235507,24.02596,0.220322,7.396957,5.758003,14.532505,8.23,28.31,18.20000076,12.10000038
45063021116,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1357843.379,-434514.9182,5.722222222,0.378623054,1606.781662,0,2158.912,53.27,20.9,5.95,20.13,-0.665184771,2.5608195,2.165992,11.949759,7.780014,2.15202,11.005217,0.216822,0.477821,14.998142,0.100207,20.506299,4.342055,16.902205,22.33,20.65,18.20000076,11.80000019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45009960200,0,3,7,0,0,0,0,1,0,3,0,24,2,4,1393419.697,-521558.7937,5.928571429,0.226346949,1119.737405,1,47.91623,52.05,22.38,11.13,58.41,0.148974459,0.4831604,0.671338,9.172604,5.408419,0.39034,10.157276,0.138126,0.469161,5.91656,0.124607,9.030149,1.375057,15.425787,25.97,44.01,20,15.89999962
45041001900,2,1,8,0,0,0,0,0,0,0,1,20,2,1,1519216.075,-431435.9399,4.533333333,0.385235304,1996.037422,0,68.52037,50.65,13.28,8.8,34.02,0.64720033,0.3335451,1.560237,21.762065,8.303197,0.400489,27.122041,0.199844,0.138946,9.939896,0.153129,4.369696,2.915586,25.505427,31.5,23.29,21.70000076,17.39999962
45041001602,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1496751.873,-411997.0009,3.5,0.385235304,1996.037422,0,81.79942,50.43,20.15,16.82,23.6,-0.014815495,0.2628918,2.381371,23.706304,9.505931,1.33527,29.863119,0.285,0.170215,27.720116,0.133455,11.188429,3.937325,24.808756,13.55,34.31,20.70000076,15.89999962
45015020720,0,0,10,0,0,0,0,0,0,0,0,4,2,2,1481764.559,-531195.7737,8.5,0.293936663,1222.155087,0,3171.032,49.37,13.65,4.6,2.81,-0.731814626,7.1076707,1.662441,8.929459,10.036745,0.474693,16.54656,0.786275,0.373047,15.246021,0.410203,15.288968,6.69925,17.593839,0.71,2.09,21.10000038,12.80000019
